tiempo,amplitud
37.090000,0.0045578
37.100000,0.00847257
37.110000,0.00996967
37.120000,0.00876791
37.130000,0.00780378
37.140000,0.00803496
37.150000,0.00667205
37.160000,0.00344166
37.170000,0.000657857
37.180000,-0.00157717
37.190000,-0.00424393
37.200000,-0.00681598
37.210000,-0.00787435
37.220000,-0.00783656
37.230000,-0.00824426
37.240000,-0.00892124
37.250000,-0.0083184
37.260000,-0.00488191
37.270000,0.000123598
37.280000,0.00438448
37.290000,0.00770623
37.300000,0.00991867
37.310000,0.0104334
37.320000,0.00939071
37.330000,0.00770353
37.340000,0.00526513
37.350000,0.00131068
37.360000,-0.00343137
37.370000,-0.00424139
37.380000,1.01097e-05
37.390000,0.0019131
37.400000,0.000520951
37.410000,-0.000374905
37.420000,-0.00191223
37.430000,-0.00559879
37.440000,-0.00868625
37.450000,-0.00820316
37.460000,-0.00888949
37.470000,-0.0128715
37.480000,-0.0146714
37.490000,-0.0100608
37.500000,0.000827454
37.510000,0.00848167
37.520000,0.00676742
37.530000,0.00543573
37.540000,0.00640347
37.550000,0.00447474
37.560000,0.00109486
37.570000,-0.00273299
37.580000,-0.00729482
37.590000,-0.0106132
37.600000,-0.00860588
37.610000,-0.000141538
37.620000,0.00783148
37.630000,0.00691596
37.640000,0.00243228
37.650000,0.00417017
37.660000,0.00730079
37.670000,0.00509779
37.680000,-0.000386961
37.690000,-0.00353655
37.700000,0.00153765
37.710000,0.00913211
37.720000,0.00894623
37.730000,0.0047129
37.740000,0.00103716
37.750000,-0.00253137
37.760000,-0.00266632
37.770000,-0.000423148
37.780000,-0.00129065
37.790000,-0.00376298
37.800000,-0.00422279
37.810000,-0.00261566
37.820000,0.000177098
37.830000,0.00233936
37.840000,0.00261729
37.850000,0.00181388
37.860000,0.00230407
37.870000,0.00414958
37.880000,0.00456176
37.890000,0.00357073
37.900000,0.00437787
37.910000,0.00711621
37.920000,0.00950956
37.930000,0.0103246
37.940000,0.00921948
37.950000,0.00813577
37.960000,0.00757709
37.970000,0.0044483
37.980000,-0.000975232
37.990000,-0.00415114
38.000000,-0.00522269
38.010000,-0.00736559
38.020000,-0.00987612
38.030000,-0.0105282
38.040000,-0.0084646
38.050000,-0.0056654
38.060000,-0.00398378
38.070000,-0.00272085
38.080000,-0.0013428
38.090000,0.000143838
38.100000,0.00135678
38.110000,0.000807837
38.120000,-0.0013635
38.130000,-0.00319671
38.140000,-0.00411514
38.150000,-0.00420236
38.160000,-0.00413722
38.170000,-0.00482942
38.180000,-0.00618175
38.190000,-0.00704764
38.200000,-0.00574461
38.210000,-0.00327366
38.220000,-0.00168802
38.230000,-0.000300099
38.240000,0.00102616
38.250000,0.00173276
38.260000,0.002549
38.270000,0.00360769
38.280000,0.00326897
38.290000,0.00071872
38.300000,-0.00190196
38.310000,-0.00399293
38.320000,-0.00500414
38.330000,-0.00362104
38.340000,-0.00205602
38.350000,-0.00153841
38.360000,-0.00133043
38.370000,-0.00131256
38.380000,-0.00132863
38.390000,-0.00154824
38.400000,-0.00188635
38.410000,-0.00208381
38.420000,-0.00240156
38.430000,-0.00268538
38.440000,-0.0015772
38.450000,0.0019111
38.460000,0.0070882
38.470000,0.0103762
38.480000,0.00820714
38.490000,0.00484732
38.500000,0.00512964
38.510000,0.00565354
38.520000,0.00470677
38.530000,0.00465953
38.540000,0.00469368
38.550000,0.00261901
38.560000,-0.000322015
38.570000,-0.00177215
38.580000,-0.00274693
38.590000,-0.00390557
38.600000,-0.00405394
38.610000,-0.00355799
38.620000,-0.00185827
38.630000,0.000983523
38.640000,0.00327523
38.650000,0.00543002
38.660000,0.00568379
38.670000,0.00276696
38.680000,-4.45931e-06
38.690000,-0.00116814
38.700000,-0.000744933
38.710000,3.89397e-05
38.720000,-0.000617423
38.730000,-0.00137043
38.740000,-0.00153681
38.750000,-0.00175784
38.760000,-0.00139587
38.770000,-0.00090017
38.780000,-0.00140484
38.790000,-0.00219451
38.800000,-0.000748374
38.810000,0.00367465
38.820000,0.0063162
38.830000,0.00465184
38.840000,0.00298699
38.850000,0.00253444
38.860000,0.00063093
38.870000,-0.00202397
38.880000,-0.00433338
38.890000,-0.00583389
38.900000,-0.00391081
38.910000,-0.0007699
38.920000,-0.000850295
38.930000,-0.00163506
38.940000,0.000114048
38.950000,0.00366838
38.960000,0.0077265
38.970000,0.0102663
38.980000,0.00875228
38.990000,0.00534559
39.000000,0.00265561
39.010000,7.24403e-05
39.020000,0.000250365
39.030000,0.00289122
39.040000,0.00286101
39.050000,0.00105281
39.060000,0.000219915
39.070000,0.000236594
39.080000,0.00261825
39.090000,0.00546695
39.100000,0.00420559
39.110000,0.000987011
39.120000,-0.00121806
39.130000,-0.00319529
39.140000,-0.00394104
39.150000,-0.00398135
39.160000,-0.00509275
39.170000,-0.00608865
39.180000,-0.00560805
39.190000,-0.00355007
39.200000,-0.0014062
39.210000,-0.0010908
39.220000,-0.00247795
39.230000,-0.00295748
39.240000,-0.00112229
39.250000,0.0020397
39.260000,0.00434353
39.270000,0.00316561
39.280000,0.00111493
39.290000,0.0019303
39.300000,0.00366017
39.310000,0.00418596
39.320000,0.00298879
39.330000,0.000207847
39.340000,-0.00225072
39.350000,-0.00276682
39.360000,-0.00219404
39.370000,-0.00234417
39.380000,-0.00294887
39.390000,-0.00334556
39.400000,-0.00325649
39.410000,-0.00184517
39.420000,0.000115413
39.430000,0.000908894
39.440000,1.57805e-05
39.450000,-0.00156199
39.460000,-0.00267853
39.470000,-0.00302954
39.480000,-0.00292631
39.490000,-0.0033877
39.500000,-0.00414859
39.510000,-0.00406864
39.520000,-0.00334945
39.530000,-0.00275006
39.540000,-0.00246056
39.550000,-0.00209024
39.560000,-0.00135138
39.570000,-0.000543155
39.580000,-0.00023155
39.590000,0.000161188
39.600000,0.00185466
39.610000,0.00412023
39.620000,0.00484493
39.630000,0.0033709
39.640000,0.00142729
39.650000,0.000247078
39.660000,-6.61858e-05
39.670000,0.000394466
39.680000,0.0007789
39.690000,0.000571524
39.700000,-0.00036304
39.710000,-0.00107929
39.720000,-0.000457438
39.730000,0.000668861
39.740000,0.000794278
39.750000,-0.000676528
39.760000,-0.00263101
39.770000,-0.00290178
39.780000,-0.00153364
39.790000,-0.000606906
39.800000,-0.000163336
39.810000,0.000683109
39.820000,0.00152376
39.830000,0.00214257
39.840000,0.00281952
39.850000,0.00343233
39.860000,0.00325357
39.870000,0.00235469
39.880000,0.00168195
39.890000,0.00108544
39.900000,0.000154097
39.910000,-0.000393592
39.920000,-8.57985e-05
39.930000,8.64814e-05
39.940000,-0.000403571
39.950000,-0.000600215
39.960000,-0.000149126
39.970000,0.000241867
39.980000,5.33228e-05
39.990000,-0.000365533
40.000000,-0.000291355
40.010000,0.000335035
40.020000,0.000859521
40.030000,0.000849627
40.040000,0.000664178
40.050000,0.00089246
40.060000,0.0013979
40.070000,0.00178223
40.080000,0.0019951
40.090000,0.00174901
40.100000,0.000937701
40.110000,-2.01448e-05
40.120000,-0.000860142
40.130000,-0.0011035
40.140000,-0.000518211
40.150000,0.000177814
40.160000,0.000532649
40.170000,0.00114914
40.180000,0.00251191
40.190000,0.0035639
40.200000,0.00322982
40.210000,0.00205617
40.220000,0.000808242
40.230000,-0.000247681
40.240000,-0.00016155
40.250000,0.00133645
40.260000,0.00283137
40.270000,0.00316161
40.280000,0.0024351
40.290000,0.00128609
40.300000,-0.000230996
40.310000,-0.0014108
40.320000,-0.00177969
40.330000,-0.0025825
40.340000,-0.00389075
40.350000,-0.00432626
40.360000,-0.00346057
40.370000,-0.00187047
40.380000,0.000342293
40.390000,0.00238724
40.400000,0.00272475
40.410000,0.00241414
40.420000,0.0027516
40.430000,0.00293399
40.440000,0.00275168
40.450000,0.00260235
40.460000,0.00246322
40.470000,0.00209528
40.480000,0.00138511
40.490000,0.000661899
40.500000,0.000298991
40.510000,0.000485371
40.520000,0.000690362
40.530000,0.00024881
40.540000,-0.000333203
40.550000,-0.000397554
40.560000,-0.000118618
40.570000,-9.07415e-05
40.580000,-0.000364787
40.590000,-0.000360431
40.600000,-2.39868e-05
40.610000,0.00021227
40.620000,0.000277676
40.630000,0.000260408
40.640000,0.000142401
40.650000,5.18952e-05
40.660000,0.000115654
40.670000,0.000179484
40.680000,0.000127396
40.690000,0.000149271
40.700000,0.000282949
40.710000,0.000359464
40.720000,0.000347282
40.730000,0.00030405
40.740000,0.000267103
40.750000,0.000208775
40.760000,0.000114872
40.770000,8.65003e-05
40.780000,0.000170997
40.790000,0.000233948
40.800000,0.00017603
40.810000,5.99396e-05
40.820000,1.39469e-05
40.830000,5.86748e-05
40.840000,9.83223e-05
40.850000,9.29996e-05
40.860000,6.1335e-05
40.870000,2.64276e-05
40.880000,1.48441e-05
40.890000,2.45432e-05
40.900000,2.01346e-05
40.910000,-4.75421e-05
40.920000,-0.000189152
40.930000,-0.000269802
40.940000,-0.000213626
40.950000,-0.00016422
40.960000,-0.000160169
40.970000,-0.000130379
40.980000,-9.61004e-05
40.990000,-8.22979e-05
41.000000,-7.41662e-05
41.010000,-5.34184e-05
41.020000,-2.64124e-05
41.030000,-2.04367e-05
41.040000,-4.36528e-05
41.050000,-7.63749e-05
41.060000,-0.000104666
41.070000,-0.000123482
41.080000,-0.00012184
41.090000,-0.000113163
41.100000,-0.000112177
41.110000,-0.000107991
41.120000,-0.000110508
41.130000,-0.000136388
41.140000,-0.000169367
41.150000,-0.000196685
41.160000,-0.000213522
41.170000,-0.000210211
41.180000,-0.000203754
41.190000,-0.000212364
41.200000,-0.00022423
41.210000,-0.000227475
41.220000,-0.000224454
41.230000,-0.000220507
41.240000,-0.000219448
41.250000,-0.000224877
41.260000,-0.000234217
41.270000,-0.000240166
41.280000,-0.000240035
41.290000,-0.000237824
41.300000,-0.000239403
41.310000,-0.000242382
41.320000,-0.000244527
41.330000,-0.000248389
41.340000,-0.000252465
41.350000,-0.000255634
41.360000,-0.000258785
41.370000,-0.000261765
41.380000,-0.000264772
41.390000,-0.000267832
41.400000,-0.00027085
41.410000,-0.000274579
41.420000,-0.000278762
41.430000,-0.000281918
41.440000,-0.000283846
41.450000,-0.000285902
41.460000,-0.000288592
41.470000,-0.000291008
41.480000,-0.000292942
41.490000,-0.000294749
41.500000,-0.000296406
41.510000,-0.000298001
41.520000,-0.000299553
41.530000,-0.000300956
41.540000,-0.000302207
41.550000,-0.000303337
41.560000,-0.000304334
41.570000,-0.000305136
41.580000,-0.000305732
41.590000,-0.00030615
41.600000,-0.000306409
41.610000,-0.000306512
41.620000,-0.000306453
41.630000,-0.00030623
